-1.216
-4.1248
-1.9934
-5.6581
-1.1855
-4.7175
-1.2059
-9.9591
-4.8122
-16.132
-1.5704
-4.4288
-1.2104
-1.1905
0.63382
-0.090482
-10.034
-10.05
-2.6564
-1.6494
-4.0641
-9.9146
